"ids","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2","temp"
11552,4.3333e+02,1.2500e+02,4.7500e+01,5.0452e+02
11553,4.6667e+02,1.2500e+02,4.7500e+01,4.7737e+02
11554,5.0000e+02,1.2500e+02,4.7500e+01,4.4183e+02
11555,5.3333e+02,1.2500e+02,4.7500e+01,3.9963e+02
11556,5.6667e+02,1.2500e+02,4.7500e+01,3.5597e+02
11557,6.0000e+02,1.2500e+02,4.7500e+01,3.2288e+02
11558,6.3333e+02,1.2500e+02,4.7500e+01,3.0606e+02
11559,6.6667e+02,1.2500e+02,4.7500e+01,3.0080e+02
11560,7.0000e+02,1.2500e+02,4.7500e+01,3.0001e+02
11561,7.3333e+02,1.2500e+02,4.7500e+01,3.0000e+02
11562,7.6667e+02,1.2500e+02,4.7500e+01,3.0000e+02
11563,8.0000e+02,1.2500e+02,4.7500e+01,3.0000e+02
11564,-1.6667e+02,1.5000e+02,4.7500e+01,3.1159e+02
11565,-2.0000e+02,1.5000e+02,4.7500e+01,3.0934e+02
11566,-1.3333e+02,1.5000e+02,4.7500e+01,3.1839e+02
11567,-1.0000e+02,1.5000e+02,4.7500e+01,3.2985e+02
11568,-6.6667e+01,1.5000e+02,4.7500e+01,3.4572e+02
11569,-3.3333e+01,1.5000e+02,4.7500e+01,3.6515e+02
11570,0.0000e+00,1.5000e+02,4.7500e+01,3.8664e+02
11571,3.3333e+01,1.5000e+02,4.7500e+01,4.0828e+02
11572,6.6667e+01,1.5000e+02,4.7500e+01,4.2812e+02
11573,1.0000e+02,1.5000e+02,4.7500e+01,4.4459e+02
11574,1.3333e+02,1.5000e+02,4.7500e+01,4.5677e+02
11575,1.6667e+02,1.5000e+02,4.7500e+01,4.6445e+02
11576,2.0000e+02,1.5000e+02,4.7500e+01,4.6806e+02
11577,2.3333e+02,1.5000e+02,4.7500e+01,4.6830e+02
11578,2.6667e+02,1.5000e+02,4.7500e+01,4.6571e+02
11579,3.0000e+02,1.5000e+02,4.7500e+01,4.6033e+02
11580,3.3333e+02,1.5000e+02,4.7500e+01,4.5173e+02
11581,3.6667e+02,1.5000e+02,4.7500e+01,4.3935e+02
11582,4.0000e+02,1.5000e+02,4.7500e+01,4.2301e+02
11583,4.3333e+02,1.5000e+02,4.7500e+01,4.0309e+02
11584,4.6667e+02,1.5000e+02,4.7500e+01,3.8038e+02
11585,5.0000e+02,1.5000e+02,4.7500e+01,3.5624e+02
11586,5.3333e+02,1.5000e+02,4.7500e+01,3.3336e+02
11587,5.6667e+02,1.5000e+02,4.7500e+01,3.1565e+02
11588,6.0000e+02,1.5000e+02,4.7500e+01,3.0545e+02
11589,6.3333e+02,1.5000e+02,4.7500e+01,3.0125e+02
11590,6.6667e+02,1.5000e+02,4.7500e+01,3.0014e+02
11591,7.0000e+02,1.5000e+02,4.7500e+01,3.0000e+02
11592,7.3333e+02,1.5000e+02,4.7500e+01,3.0000e+02
11593,7.6667e+02,1.5000e+02,4.7500e+01,3.0000e+02
11594,8.0000e+02,1.5000e+02,4.7500e+01,3.0000e+02
11595,-1.6667e+02,1.7500e+02,4.7500e+01,3.0809e+02
11596,-2.0000e+02,1.7500e+02,4.7500e+01,3.0652e+02
11597,-1.3333e+02,1.7500e+02,4.7500e+01,3.1285e+02
11598,-1.0000e+02,1.7500e+02,4.7500e+01,3.2087e+02
11599,-6.6667e+01,1.7500e+02,4.7500e+01,3.3202e+02
11600,-3.3333e+01,1.7500e+02,4.7500e+01,3.4569e+02
11601,0.0000e+00,1.7500e+02,4.7500e+01,3.6077e+02
11602,3.3333e+01,1.7500e+02,4.7500e+01,3.7579e+02
11603,6.6667e+01,1.7500e+02,4.7500e+01,3.8923e+02
11604,1.0000e+02,1.7500e+02,4.7500e+01,3.9982e+02
11605,1.3333e+02,1.7500e+02,4.7500e+01,4.0678e+02
11606,1.6667e+02,1.7500e+02,4.7500e+01,4.0991e+02
11607,2.0000e+02,1.7500e+02,4.7500e+01,4.0953e+02
11608,2.3333e+02,1.7500e+02,4.7500e+01,4.0624e+02
11609,2.6667e+02,1.7500e+02,4.7500e+01,4.0061e+02
11610,3.0000e+02,1.7500e+02,4.7500e+01,3.9293e+02
11611,3.3333e+02,1.7500e+02,4.7500e+01,3.8328e+02
11612,3.6667e+02,1.7500e+02,4.7500e+01,3.7168e+02
11613,4.0000e+02,1.7500e+02,4.7500e+01,3.5849e+02
11614,4.3333e+02,1.7500e+02,4.7500e+01,3.4450e+02
11615,4.6667e+02,1.7500e+02,4.7500e+01,3.3082e+02
11616,5.0000e+02,1.7500e+02,4.7500e+01,3.1873e+02
11617,5.3333e+02,1.7500e+02,4.7500e+01,3.0946e+02
11618,5.6667e+02,1.7500e+02,4.7500e+01,3.0377e+02
11619,6.0000e+02,1.7500e+02,4.7500e+01,3.0111e+02
11620,6.3333e+02,1.7500e+02,4.7500e+01,3.0022e+02
11621,6.6667e+02,1.7500e+02,4.7500e+01,3.0002e+02
11622,7.0000e+02,1.7500e+02,4.7500e+01,3.0000e+02
11623,7.3333e+02,1.7500e+02,4.7500e+01,3.0000e+02
11624,7.6667e+02,1.7500e+02,4.7500e+01,3.0000e+02
11625,8.0000e+02,1.7500e+02,4.7500e+01,3.0000e+02
11626,-1.6667e+02,2.0000e+02,4.7500e+01,3.0553e+02
11627,-2.0000e+02,2.0000e+02,4.7500e+01,3.0446e+02
11628,-1.3333e+02,2.0000e+02,4.7500e+01,3.0877e+02
11629,-1.0000e+02,2.0000e+02,4.7500e+01,3.1425e+02
11630,-6.6667e+01,2.0000e+02,4.7500e+01,3.2184e+02
11631,-3.3333e+01,2.0000e+02,4.7500e+01,3.3113e+02
11632,0.0000e+00,2.0000e+02,4.7500e+01,3.4128e+02
11633,3.3333e+01,2.0000e+02,4.7500e+01,3.5121e+02
11634,6.6667e+01,2.0000e+02,4.7500e+01,3.5977e+02
11635,1.0000e+02,2.0000e+02,4.7500e+01,3.6598e+02
11636,1.3333e+02,2.0000e+02,4.7500e+01,3.6928e+02
11637,1.6667e+02,2.0000e+02,4.7500e+01,3.6953e+02
11638,2.0000e+02,2.0000e+02,4.7500e+01,3.6707e+02
11639,2.3333e+02,2.0000e+02,4.7500e+01,3.6244e+02
11640,2.6667e+02,2.0000e+02,4.7500e+01,3.5626e+02
11641,3.0000e+02,2.0000e+02,4.7500e+01,3.4902e+02
11642,3.3333e+02,2.0000e+02,4.7500e+01,3.4109e+02
11643,3.6667e+02,2.0000e+02,4.7500e+01,3.3276e+02
11644,4.0000e+02,2.0000e+02,4.7500e+01,3.2448e+02
11645,4.3333e+02,2.0000e+02,4.7500e+01,3.1679e+02
11646,4.6667e+02,2.0000e+02,4.7500e+01,3.1030e+02
11647,5.0000e+02,2.0000e+02,4.7500e+01,3.0545e+02
11648,5.3333e+02,2.0000e+02,4.7500e+01,3.0239e+02
11649,5.6667e+02,2.0000e+02,4.7500e+01,3.0082e+02
11650,6.0000e+02,2.0000e+02,4.7500e+01,3.0021e+02
11651,6.3333e+02,2.0000e+02,4.7500e+01,3.0003e+02
11652,6.6667e+02,2.0000e+02,4.7500e+01,3.0000e+02
11653,7.0000e+02,2.0000e+02,4.7500e+01,3.0000e+02
11654,7.3333e+02,2.0000e+02,4.7500e+01,3.0000e+02
11655,7.6667e+02,2.0000e+02,4.7500e+01,3.0000e+02
11656,8.0000e+02,2.0000e+02,4.7500e+01,3.0000e+02
11657,-1.6667e+02,2.2500e+02,4.7500e+01,3.0399e+02
11658,-2.0000e+02,2.2500e+02,4.7500e+01,3.0322e+02
11659,-1.3333e+02,2.2500e+02,4.7500e+01,3.0631e+02
11660,-1.0000e+02,2.2500e+02,4.7500e+01,3.1023e+02
11661,-6.6667e+01,2.2500e+02,4.7500e+01,3.1564e+02
11662,-3.3333e+01,2.2500e+02,4.7500e+01,3.2222e+02
11663,0.0000e+00,2.2500e+02,4.7500e+01,3.2931e+02
11664,3.3333e+01,2.2500e+02,4.7500e+01,3.3607e+02
11665,6.6667e+01,2.2500e+02,4.7500e+01,3.4162e+02
11666,1.0000e+02,2.2500e+02,4.7500e+01,3.4520e+02
11667,1.3333e+02,2.2500e+02,4.7500e+01,3.4641e+02
11668,1.6667e+02,2.2500e+02,4.7500e+01,3.4523e+02
11669,2.0000e+02,2.2500e+02,4.7500e+01,3.4199e+02
11670,2.3333e+02,2.2500e+02,4.7500e+01,3.3725e+02
11671,2.6667e+02,2.2500e+02,4.7500e+01,3.3164e+02
11672,3.0000e+02,2.2500e+02,4.7500e+01,3.2570e+02
11673,3.3333e+02,2.2500e+02,4.7500e+01,3.1988e+02
11674,3.6667e+02,2.2500e+02,4.7500e+01,3.1449e+02
11675,4.0000e+02,2.2500e+02,4.7500e+01,3.0979e+02
11676,4.3333e+02,2.2500e+02,4.7500e+01,3.0600e+02
11677,4.6667e+02,2.2500e+02,4.7500e+01,3.0325e+02
11678,5.0000e+02,2.2500e+02,4.7500e+01,3.0151e+02
11679,5.3333e+02,2.2500e+02,4.7500e+01,3.0057e+02
11680,5.6667e+02,2.2500e+02,4.7500e+01,3.0017e+02
11681,6.0000e+02,2.2500e+02,4.7500e+01,3.0004e+02
11682,6.3333e+02,2.2500e+02,4.7500e+01,3.0001e+02
11683,6.6667e+02,2.2500e+02,4.7500e+01,3.0000e+02
11684,7.0000e+02,2.2500e+02,4.7500e+01,3.0000e+02
11685,7.3333e+02,2.2500e+02,4.7500e+01,3.0000e+02
11686,7.6667e+02,2.2500e+02,4.7500e+01,3.0000e+02
11687,8.0000e+02,2.2500e+02,4.7500e+01,3.0000e+02
11688,-1.6667e+02,2.5000e+02,4.7500e+01,3.0347e+02
11689,-2.0000e+02,2.5000e+02,4.7500e+01,3.0281e+02
11690,-1.3333e+02,2.5000e+02,4.7500e+01,3.0549e+02
11691,-1.0000e+02,2.5000e+02,4.7500e+01,3.0889e+02
11692,-6.6667e+01,2.5000e+02,4.7500e+01,3.1357e+02
11693,-3.3333e+01,2.5000e+02,4.7500e+01,3.1923e+02
11694,0.0000e+00,2.5000e+02,4.7500e+01,3.2529e+02
11695,3.3333e+01,2.5000e+02,4.7500e+01,3.3098e+02
11696,6.6667e+01,2.5000e+02,4.7500e+01,3.3551e+02
11697,1.0000e+02,2.5000e+02,4.7500e+01,3.3823e+02
11698,1.3333e+02,2.5000e+02,4.7500e+01,3.3878e+02
11699,1.6667e+02,2.5000e+02,4.7500e+01,3.3718e+02
11700,2.0000e+02,2.5000e+02,4.7500e+01,3.3378e+02
11701,2.3333e+02,2.5000e+02,4.7500e+01,3.2915e+02
11702,2.6667e+02,2.5000e+02,4.7500e+01,3.2390e+02
11703,3.0000e+02,2.5000e+02,4.7500e+01,3.1859e+02
11704,3.3333e+02,2.5000e+02,4.7500e+01,3.1364e+02
11705,3.6667e+02,2.5000e+02,4.7500e+01,3.0935e+02
11706,4.0000e+02,2.5000e+02,4.7500e+01,3.0589e+02
11707,4.3333e+02,2.5000e+02,4.7500e+01,3.0333e+02
11708,4.6667e+02,2.5000e+02,4.7500e+01,3.0165e+02
11709,5.0000e+02,2.5000e+02,4.7500e+01,3.0069e+02
11710,5.3333e+02,2.5000e+02,4.7500e+01,3.0024e+02
11711,5.6667e+02,2.5000e+02,4.7500e+01,3.0007e+02
11712,6.0000e+02,2.5000e+02,4.7500e+01,3.0001e+02
11713,6.3333e+02,2.5000e+02,4.7500e+01,3.0000e+02
11714,6.6667e+02,2.5000e+02,4.7500e+01,3.0000e+02
11715,7.0000e+02,2.5000e+02,4.7500e+01,3.0000e+02
11716,7.3333e+02,2.5000e+02,4.7500e+01,3.0000e+02
11717,7.6667e+02,2.5000e+02,4.7500e+01,3.0000e+02
11718,8.0000e+02,2.5000e+02,4.7500e+01,3.0000e+02
11719,-2.0000e+02,-2.5000e+02,6.5000e+01,3.0303e+02
11720,-1.6667e+02,-2.5000e+02,6.5000e+01,3.0375e+02
11721,-1.6667e+02,-2.2500e+02,6.5000e+01,3.0430e+02
11722,-2.0000e+02,-2.2500e+02,6.5000e+01,3.0348e+02
11723,-1.3333e+02,-2.5000e+02,6.5000e+01,3.0593e+02
11724,-1.3333e+02,-2.2500e+02,6.5000e+01,3.0682e+02
11725,-1.0000e+02,-2.5000e+02,6.5000e+01,3.0961e+02
11726,-1.0000e+02,-2.2500e+02,6.5000e+01,3.1105e+02
11727,-6.6667e+01,-2.5000e+02,6.5000e+01,3.1468e+02
11728,-6.6667e+01,-2.2500e+02,6.5000e+01,3.1691e+02
11729,-3.3333e+01,-2.5000e+02,6.5000e+01,3.2081e+02
11730,-3.3333e+01,-2.2500e+02,6.5000e+01,3.2403e+02
11731,0.0000e+00,-2.5000e+02,6.5000e+01,3.2739e+02
11732,0.0000e+00,-2.2500e+02,6.5000e+01,3.3173e+02
11733,3.3333e+01,-2.5000e+02,6.5000e+01,3.3360e+02
11734,3.3333e+01,-2.2500e+02,6.5000e+01,3.3910e+02
11735,6.6667e+01,-2.5000e+02,6.5000e+01,3.3857e+02
11736,6.6667e+01,-2.2500e+02,6.5000e+01,3.4517e+02
11737,1.0000e+02,-2.5000e+02,6.5000e+01,3.4161e+02
11738,1.0000e+02,-2.2500e+02,6.5000e+01,3.4917e+02
11739,1.3333e+02,-2.5000e+02,6.5000e+01,3.4233e+02
11740,1.3333e+02,-2.2500e+02,6.5000e+01,3.5063e+02
11741,1.6667e+02,-2.5000e+02,6.5000e+01,3.4073e+02
11742,1.6667e+02,-2.2500e+02,6.5000e+01,3.4953e+02
11743,2.0000e+02,-2.5000e+02,6.5000e+01,3.3718e+02
11744,2.0000e+02,-2.2500e+02,6.5000e+01,3.4620e+02
11745,2.3333e+02,-2.5000e+02,6.5000e+01,3.3225e+02
11746,2.3333e+02,-2.2500e+02,6.5000e+01,3.4123e+02
11747,2.6667e+02,-2.5000e+02,6.5000e+01,3.2662e+02
11748,2.6667e+02,-2.2500e+02,6.5000e+01,3.3528e+02
11749,3.0000e+02,-2.5000e+02,6.5000e+01,3.2086e+02
11750,3.0000e+02,-2.2500e+02,6.5000e+01,3.2891e+02
11751,3.3333e+02,-2.5000e+02,6.5000e+01,3.1544e+02
11752,3.3333e+02,-2.2500e+02,6.5000e+01,3.2258e+02
11753,3.6667e+02,-2.5000e+02,6.5000e+01,3.1068e+02
11754,3.6667e+02,-2.2500e+02,6.5000e+01,3.1664e+02
11755,4.0000e+02,-2.5000e+02,6.5000e+01,3.0679e+02
11756,4.0000e+02,-2.2500e+02,6.5000e+01,3.1138e+02
11757,4.3333e+02,-2.5000e+02,6.5000e+01,3.0388e+02
11758,4.3333e+02,-2.2500e+02,6.5000e+01,3.0707e+02
11759,4.6667e+02,-2.5000e+02,6.5000e+01,3.0193e+02
11760,4.6667e+02,-2.2500e+02,6.5000e+01,3.0387e+02
11761,5.0000e+02,-2.5000e+02,6.5000e+01,3.0082e+02
11762,5.0000e+02,-2.2500e+02,6.5000e+01,3.0180e+02
11763,5.3333e+02,-2.5000e+02,6.5000e+01,3.0029e+02
11764,5.3333e+02,-2.2500e+02,6.5000e+01,3.0069e+02
11765,5.6667e+02,-2.5000e+02,6.5000e+01,3.0008e+02
11766,5.6667e+02,-2.2500e+02,6.5000e+01,3.0021e+02
11767,6.0000e+02,-2.5000e+02,6.5000e+01,3.0001e+02
11768,6.0000e+02,-2.2500e+02,6.5000e+01,3.0005e+02
11769,6.3333e+02,-2.5000e+02,6.5000e+01,3.0000e+02
11770,6.3333e+02,-2.2500e+02,6.5000e+01,3.0001e+02
11771,6.6667e+02,-2.5000e+02,6.5000e+01,3.0000e+02
11772,6.6667e+02,-2.2500e+02,6.5000e+01,3.0000e+02
11773,7.0000e+02,-2.5000e+02,6.5000e+01,3.0000e+02
11774,7.0000e+02,-2.2500e+02,6.5000e+01,3.0000e+02
11775,7.3333e+02,-2.5000e+02,6.5000e+01,3.0000e+02
11776,7.3333e+02,-2.2500e+02,6.5000e+01,3.0000e+02
11777,7.6667e+02,-2.5000e+02,6.5000e+01,3.0000e+02
11778,7.6667e+02,-2.2500e+02,6.5000e+01,3.0000e+02
11779,8.0000e+02,-2.5000e+02,6.5000e+01,3.0000e+02
11780,8.0000e+02,-2.2500e+02,6.5000e+01,3.0000e+02
11781,-1.6667e+02,-2.0000e+02,6.5000e+01,3.0597e+02
11782,-2.0000e+02,-2.0000e+02,6.5000e+01,3.0482e+02
11783,-1.3333e+02,-2.0000e+02,6.5000e+01,3.0947e+02
11784,-1.0000e+02,-2.0000e+02,6.5000e+01,3.1539e+02
11785,-6.6667e+01,-2.0000e+02,6.5000e+01,3.2360e+02
11786,-3.3333e+01,-2.0000e+02,6.5000e+01,3.3364e+02
11787,0.0000e+00,-2.0000e+02,6.5000e+01,3.4463e+02
11788,3.3333e+01,-2.0000e+02,6.5000e+01,3.5542e+02
11789,6.6667e+01,-2.0000e+02,6.5000e+01,3.6477e+02
11790,1.0000e+02,-2.0000e+02,6.5000e+01,3.7166e+02
11791,1.3333e+02,-2.0000e+02,6.5000e+01,3.7545e+02
11792,1.6667e+02,-2.0000e+02,6.5000e+01,3.7603e+02
11793,2.0000e+02,-2.0000e+02,6.5000e+01,3.7372e+02
11794,2.3333e+02,-2.0000e+02,6.5000e+01,3.6908e+02
11795,2.6667e+02,-2.0000e+02,6.5000e+01,3.6276e+02
11796,3.0000e+02,-2.0000e+02,6.5000e+01,3.5522e+02
11797,3.3333e+02,-2.0000e+02,6.5000e+01,3.4682e+02
11798,3.6667e+02,-2.0000e+02,6.5000e+01,3.3784e+02
11799,4.0000e+02,-2.0000e+02,6.5000e+01,3.2871e+02
11800,4.3333e+02,-2.0000e+02,6.5000e+01,3.2004e+02
11801,4.6667e+02,-2.0000e+02,6.5000e+01,3.1252e+02
11802,5.0000e+02,-2.0000e+02,6.5000e+01,3.0673e+02
11803,5.3333e+02,-2.0000e+02,6.5000e+01,3.0296e+02
11804,5.6667e+02,-2.0000e+02,6.5000e+01,3.0103e+02
11805,6.0000e+02,-2.0000e+02,6.5000e+01,3.0026e+02
11806,6.3333e+02,-2.0000e+02,6.5000e+01,3.0004e+02
11807,6.6667e+02,-2.0000e+02,6.5000e+01,3.0000e+02
11808,7.0000e+02,-2.0000e+02,6.5000e+01,3.0000e+02
11809,7.3333e+02,-2.0000e+02,6.5000e+01,3.0000e+02
11810,7.6667e+02,-2.0000e+02,6.5000e+01,3.0000e+02
11811,8.0000e+02,-2.0000e+02,6.5000e+01,3.0000e+02
11812,-1.6667e+02,-1.7500e+02,6.5000e+01,3.0873e+02
11813,-2.0000e+02,-1.7500e+02,6.5000e+01,3.0704e+02
11814,-1.3333e+02,-1.7500e+02,6.5000e+01,3.1387e+02
11815,-1.0000e+02,-1.7500e+02,6.5000e+01,3.2253e+02
11816,-6.6667e+01,-1.7500e+02,6.5000e+01,3.3456e+02
11817,-3.3333e+01,-1.7500e+02,6.5000e+01,3.4931e+02
11818,0.0000e+00,-1.7500e+02,6.5000e+01,3.6559e+02
11819,3.3333e+01,-1.7500e+02,6.5000e+01,3.8185e+02
11820,6.6667e+01,-1.7500e+02,6.5000e+01,3.9647e+02
11821,1.0000e+02,-1.7500e+02,6.5000e+01,4.0812e+02
11822,1.3333e+02,-1.7500e+02,6.5000e+01,4.1598e+02
11823,1.6667e+02,-1.7500e+02,6.5000e+01,4.1985e+02
11824,2.0000e+02,-1.7500e+02,6.5000e+01,4.2007e+02
11825,2.3333e+02,-1.7500e+02,6.5000e+01,4.1726e+02
11826,2.6667e+02,-1.7500e+02,6.5000e+01,4.1198e+02
11827,3.0000e+02,-1.7500e+02,6.5000e+01,4.0451e+02
11828,3.3333e+02,-1.7500e+02,6.5000e+01,3.9481e+02
11829,3.6667e+02,-1.7500e+02,6.5000e+01,3.8282e+02
11830,4.0000e+02,-1.7500e+02,6.5000e+01,3.6881e+02
11831,4.3333e+02,-1.7500e+02,6.5000e+01,3.5355e+02
11832,4.6667e+02,-1.7500e+02,6.5000e+01,3.3820e+02
11833,5.0000e+02,-1.7500e+02,6.5000e+01,3.2413e+02
11834,5.3333e+02,-1.7500e+02,6.5000e+01,3.1270e+02
11835,5.6667e+02,-1.7500e+02,6.5000e+01,3.0509e+02
11836,6.0000e+02,-1.7500e+02,6.5000e+01,3.0148e+02
11837,6.3333e+02,-1.7500e+02,6.5000e+01,3.0030e+02
11838,6.6667e+02,-1.7500e+02,6.5000e+01,3.0003e+02
11839,7.0000e+02,-1.7500e+02,6.5000e+01,3.0000e+02
11840,7.3333e+02,-1.7500e+02,6.5000e+01,3.0000e+02
11841,7.6667e+02,-1.7500e+02,6.5000e+01,3.0000e+02
11842,8.0000e+02,-1.7500e+02,6.5000e+01,3.0000e+02
11843,-1.6667e+02,-1.5000e+02,6.5000e+01,3.1250e+02
11844,-2.0000e+02,-1.5000e+02,6.5000e+01,3.1008e+02
11845,-1.3333e+02,-1.5000e+02,6.5000e+01,3.1985e+02
11846,-1.0000e+02,-1.5000e+02,6.5000e+01,3.3220e+02
11847,-6.6667e+01,-1.5000e+02,6.5000e+01,3.4928e+02
11848,-3.3333e+01,-1.5000e+02,6.5000e+01,3.7019e+02
11849,0.0000e+00,-1.5000e+02,6.5000e+01,3.9332e+02
11850,3.3333e+01,-1.5000e+02,6.5000e+01,4.1665e+02
11851,6.6667e+01,-1.5000e+02,6.5000e+01,4.3812e+02
11852,1.0000e+02,-1.5000e+02,6.5000e+01,4.5613e+02
11853,1.3333e+02,-1.5000e+02,6.5000e+01,4.6970e+02
11854,1.6667e+02,-1.5000e+02,6.5000e+01,4.7868e+02
11855,2.0000e+02,-1.5000e+02,6.5000e+01,4.8354e+02
11856,2.3333e+02,-1.5000e+02,6.5000e+01,4.8501e+02
11857,2.6667e+02,-1.5000e+02,6.5000e+01,4.8367e+02
11858,3.0000e+02,-1.5000e+02,6.5000e+01,4.7949e+02
11859,3.3333e+02,-1.5000e+02,6.5000e+01,4.7195e+02
11860,3.6667e+02,-1.5000e+02,6.5000e+01,4.6033e+02
11861,4.0000e+02,-1.5000e+02,6.5000e+01,4.4433e+02
11862,4.3333e+02,-1.5000e+02,6.5000e+01,4.2416e+02
11863,4.6667e+02,-1.5000e+02,6.5000e+01,4.0045e+02
11864,5.0000e+02,-1.5000e+02,6.5000e+01,3.7401e+02
11865,5.3333e+02,-1.5000e+02,6.5000e+01,3.4635e+02
11866,5.6667e+02,-1.5000e+02,6.5000e+01,3.2297e+02
11867,6.0000e+02,-1.5000e+02,6.5000e+01,3.0829e+02
11868,6.3333e+02,-1.5000e+02,6.5000e+01,3.0191e+02
11869,6.6667e+02,-1.5000e+02,6.5000e+01,3.0023e+02
11870,7.0000e+02,-1.5000e+02,6.5000e+01,3.0000e+02
11871,7.3333e+02,-1.5000e+02,6.5000e+01,3.0000e+02
11872,7.6667e+02,-1.5000e+02,6.5000e+01,3.0000e+02
11873,8.0000e+02,-1.5000e+02,6.5000e+01,3.0000e+02
11874,-1.6667e+02,-1.2500e+02,6.5000e+01,3.1707e+02
11875,-2.0000e+02,-1.2500e+02,6.5000e+01,3.1377e+02
11876,-1.3333e+02,-1.2500e+02,6.5000e+01,3.2704e+02
11877,-1.0000e+02,-1.2500e+02,6.5000e+01,3.4373e+02
11878,-6.6667e+01,-1.2500e+02,6.5000e+01,3.6670e+02
11879,-3.3333e+01,-1.2500e+02,6.5000e+01,3.9467e+02
11880,0.0000e+00,-1.2500e+02,6.5000e+01,4.2555e+02
11881,3.3333e+01,-1.2500e+02,6.5000e+01,4.5681e+02
11882,6.6667e+01,-1.2500e+02,6.5000e+01,4.8605e+02
11883,1.0000e+02,-1.2500e+02,6.5000e+01,5.1140e+02
11884,1.3333e+02,-1.2500e+02,6.5000e+01,5.3189e+02
11885,1.6667e+02,-1.2500e+02,6.5000e+01,5.4751e+02
11886,2.0000e+02,-1.2500e+02,6.5000e+01,5.5900e+02
11887,2.3333e+02,-1.2500e+02,6.5000e+01,5.6739e+02
11888,2.6667e+02,-1.2500e+02,6.5000e+01,5.7333e+02
11889,3.0000e+02,-1.2500e+02,6.5000e+01,5.7668e+02
11890,3.3333e+02,-1.2500e+02,6.5000e+01,5.7651e+02
11891,3.6667e+02,-1.2500e+02,6.5000e+01,5.7167e+02
11892,4.0000e+02,-1.2500e+02,6.5000e+01,5.6130e+02
11893,4.3333e+02,-1.2500e+02,6.5000e+01,5.4472e+02
11894,4.6667e+02,-1.2500e+02,6.5000e+01,5.2052e+02
11895,5.0000e+02,-1.2500e+02,6.5000e+01,4.8595e+02
11896,5.3333e+02,-1.2500e+02,6.5000e+01,4.3874e+02
11897,5.6667e+02,-1.2500e+02,6.5000e+01,3.8480e+02
11898,6.0000e+02,-1.2500e+02,6.5000e+01,3.3837e+02
11899,6.3333e+02,-1.2500e+02,6.5000e+01,3.1060e+02
11900,6.6667e+02,-1.2500e+02,6.5000e+01,3.0139e+02
11901,7.0000e+02,-1.2500e+02,6.5000e+01,3.0003e+02
11902,7.3333e+02,-1.2500e+02,6.5000e+01,2.9999e+02
11903,7.6667e+02,-1.2500e+02,6.5000e+01,3.0000e+02
11904,8.0000e+02,-1.2500e+02,6.5000e+01,3.0000e+02
11905,-1.6667e+02,-1.0000e+02,6.5000e+01,3.2203e+02
11906,-2.0000e+02,-1.0000e+02,6.5000e+01,3.1779e+02
11907,-1.3333e+02,-1.0000e+02,6.5000e+01,3.3481e+02
11908,-1.0000e+02,-1.0000e+02,6.5000e+01,3.5609e+02
11909,-6.6667e+01,-1.0000e+02,6.5000e+01,3.8518e+02
11910,-3.3333e+01,-1.0000e+02,6.5000e+01,4.2036e+02
11911,0.0000e+00,-1.0000e+02,6.5000e+01,4.5907e+02
11912,3.3333e+01,-1.0000e+02,6.5000e+01,4.9831e+02
11913,6.6667e+01,-1.0000e+02,6.5000e+01,5.3536e+02
11914,1.0000e+02,-1.0000e+02,6.5000e+01,5.6825e+02
11915,1.3333e+02,-1.0000e+02,6.5000e+01,5.9608e+02
11916,1.6667e+02,-1.0000e+02,6.5000e+01,6.1911e+02
11917,2.0000e+02,-1.0000e+02,6.5000e+01,6.3846e+02
11918,2.3333e+02,-1.0000e+02,6.5000e+01,6.5555e+02
11919,2.6667e+02,-1.0000e+02,6.5000e+01,6.7129e+02
11920,3.0000e+02,-1.0000e+02,6.5000e+01,6.8563e+02
11921,3.3333e+02,-1.0000e+02,6.5000e+01,6.9764e+02
11922,3.6667e+02,-1.0000e+02,6.5000e+01,7.0629e+02
11923,4.0000e+02,-1.0000e+02,6.5000e+01,7.1098e+02
11924,4.3333e+02,-1.0000e+02,6.5000e+01,7.1084e+02
11925,4.6667e+02,-1.0000e+02,6.5000e+01,7.0306e+02
11926,5.0000e+02,-1.0000e+02,6.5000e+01,6.8052e+02
11927,5.3333e+02,-1.0000e+02,6.5000e+01,6.3119e+02
11928,5.6667e+02,-1.0000e+02,6.5000e+01,5.4801e+02
11929,6.0000e+02,-1.0000e+02,6.5000e+01,4.3943e+02
11930,6.3333e+02,-1.0000e+02,6.5000e+01,3.4643e+02
11931,6.6667e+02,-1.0000e+02,6.5000e+01,3.0756e+02
11932,7.0000e+02,-1.0000e+02,6.5000e+01,3.0021e+02
11933,7.3333e+02,-1.0000e+02,6.5000e+01,2.9998e+02
11934,7.6667e+02,-1.0000e+02,6.5000e+01,3.0000e+02
11935,8.0000e+02,-1.0000e+02,6.5000e+01,3.0000e+02
11936,-1.6667e+02,-7.5000e+01,6.5000e+01,3.2685e+02
11937,-2.0000e+02,-7.5000e+01,6.5000e+01,3.2171e+02
11938,-1.3333e+02,-7.5000e+01,6.5000e+01,3.4231e+02
11939,-1.0000e+02,-7.5000e+01,6.5000e+01,3.6791e+02
11940,-6.6667e+01,-7.5000e+01,6.5000e+01,4.0267e+02
11941,-3.3333e+01,-7.5000e+01,6.5000e+01,4.4446e+02
